215 50872 17006 30764 46503 32606 57751 48683 27304 66779 50641 33328 47810 39866 47835 53569 32315 43384 27447 22131 43614 34282 48130 57315 34510 50250 18324 30352 33316 25676 47297 45152 31544 13669 20193 34731 38244 35869 42994 48579 43861 35314 43792 55238 53904 46487 47447 43637 56084 67882 39069 39136 41693 41712 43273 40103 51624 42399 37236 49717 50916 36023 41788 34300 36791 45467 54891 38318 44177 45553 41080 46773 47328 45570 43428 58390 44958 48449 45471 45939 36878 41324 42317 31042 44453 48693 52497 60659 44410 52612 52256 42086 45193 43256 39967 38053 37324 39220 39864
220 19704 2169 4176 18311 5883 39720 20755 3897 54322 22410 6493 24035 14096 20142 26369 6407 11370 3873 2709 15425 8102 18473 47619 7570 26337 2210 4639 6276 3850 21581 16571 6959 1616 2259 13775 23199 19689 32822 40145 26398 19806 35912 36866 39141 42797 42706 37066 26566 33574 18500 12298 40027 38706 42369 33998 44007 38065 20922 33801 47041 17489 37713 13096 17198 29493 48240 26267 41200 41076 37611 43228 44694 41111 42277 54666 35428 39042 35007 42967 29665 28778 39686 11202 41643 43248 30112 57757 29921 48370 45182 40818 41660 31057 34725 28310 25598 20908 27639
225 2617 837 1436 1961 1115 6048 2292 1152 13689 2418 1130 2771 1640 2275 2892 1164 1581 1165 976 1757 1280 2023 15758 1249 3150 882 1178 1437 1169 2677 2033 1165 960 1094 1460 2869 2390 7427 10795 3655 2690 8961 5172 7195 17634 18041 13380 2929 5286 1878 1598 24600 20128 33203 10753 12622 14100 2768 5842 23758 1979 15902 1469 1847 4885 20087 4679 18414 19778 17664 18774 25773 17586 26585 29362 8241 10088 8159 20556 7585 4895 21123 1386 20651 18438 4598 35584 5296 24503 16030 26572 21504 6252 12983 7276 5037 2782 6355
230 1376 663 1040 1202 880 1776 1241 836 2237 1368 880 1230 1032 1163 1474 883 1076 880 748 1065 901 1223 2374 954 1260 699 861 1089 853 1228 1196 846 706 845 917 962 941 1349 1669 1220 869 1427 1529 1547 2364 2487 1834 1322 1577 1056 1044 4701 3119 10404 1554 1898 1947 1035 1455 3699 1020 2255 873 917 1299 3075 1096 2582 3074 2939 2694 4561 2411 4863 4488 1519 1665 1438 3016 1216 1159 4019 811 3157 2873 1429 7934 1329 4029 2377 6407 4164 1330 1971 1306 1185 1115 1304
235 989 540 904 894 643 1287 951 676 1489 973 689 915 811 874 1157 654 824 663 590 751 683 878 1401 710 966 606 689 812 650 957 893 694 604 644 672 734 677 958 1112 915 667 967 1231 1231 1226 1192 1019 1103 1132 849 827 1265 1154 1688 1018 1322 1101 702 1083 1383 748 1077 677 736 1006 1459 805 1158 1244 1031 1256 1448 1189 1316 1554 1027 1174 1052 1279 942 904 1272 661 1259 1263 1020 1916 1076 1462 1273 1360 1329 1007 1000 856 836 830 900
240 883 577 831 745 618 1030 720 656 1192 848 581 726 668 740 944 591 705 668 632 680 658 776 1126 664 763 511 635 790 648 858 827 615 586 692 570 552 496 742 849 677 491 701 977 901 954 794 724 871 853 635 643 882 890 1086 776 990 776 583 832 1116 544 849 547 542 739 1042 659 941 968 781 970 1109 980 1048 1235 843 890 827 976 653 670 949 506 955 934 848 1403 763 1182 974 938 1007 784 826 676 688 664 743
245 844 500 879 754 549 996 796 618 1138 762 569 679 613 679 952 583 683 629 600 603 635 769 971 626 780 492 620 780 675 806 755 607 582 632 547 507 509 645 771 682 541 617 909 787 787 705 605 779 785 601 699 701 732 866 652 902 659 563 773 956 506 757 510 542 717 997 538 733 753 702 781 844 712 824 1010 636 712 654 742 531 627 718 495 749 810 716 1164 729 986 777 777 766 682 661 633 581 571 586
250 814 507 819 767 533 958 705 580 1085 775 549 713 684 669 872 595 679 546 569 612 590 655 968 683 689 514 580 658 569 767 803 594 498 611 538 517 492 667 764 635 492 607 839 805 749 657 543 751 811 583 626 590 678 720 632 863 634 565 745 901 485 689 536 544 642 881 506 665 674 544 700 714 673 745 901 656 684 615 707 482 610 662 467 691 704 703 890 705 868 842 678 672 628 667 532 546 554 547
255 769 414 723 714 515 892 689 496 1075 765 541 637 628 648 905 509 626 540 468 586 582 685 866 618 697 382 562 630 534 773 699 539 384 470 511 460 483 615 706 617 484 624 851 768 756 689 566 760 772 527 569 630 642 766 636 881 682 556 732 881 481 690 491 518 721 863 440 685 725 516 704 754 658 697 873 662 709 592 695 527 578 626 426 634 686 707 914 659 846 729 646 716 652 655 563 500 554 537
260 700 190 372 622 306 886 594 272 899 707 398 608 512 583 816 344 440 238 230 546 432 632 849 473 631 166 305 315 236 652 701 382 94 170 483 434 446 580 728 521 424 597 847 778 700 590 547 635 707 468 506 606 688 706 607 799 574 485 716 779 470 643 412 474 623 865 401 588 618 511 656 693 616 651 864 575 628 517 718 482 529 601 280 621 708 496 849 520 746 698 629 648 542 543 528 481 436 489
