100 3.9799727769862048
105 6.961322890023031
110 24.86186746436797
115 99.44746985747187
120 218.78443368643812
125 648.3975034707166
130 3711.324614539636
135 9449.450365759496
140 45346.057305610026
145 17513776.675767533
150 17909160.70313339
155 18482254.29638061
160 18824361.845585924
165 18361805.395251095
170 10694905.23684818
175 8312700.779262085
180 139178.72301492904
185 134074.33793152854
190 133716.07349565811
195 133979.6092907804
200 133041.81965002444
205 130961.37858060614
210 118134.74077608141
215 55948.467312483575
220 8361.543265616236
225 4011.9142903789716
230 3270.5426294884137
235 2944.184861775545
240 2929.1905216284986
245 2834.7356104084242
250 2705.9656548218095
255 2620.4408307443837
260 2389.722700675049
265 2081.4355441168864
270 1371.1006216717476
275 444.5301902628993
280 121.32591322611569
285 119.27480916030534
290 83.53587468027638
295 88.55439428794305
300 90.54438067643616
305 71.5648854961832
310 70.64451679150514
315 76.53466921119592
320 59.699591654793075
325 26.864816244656883
330 11.927480916030534
335 2.9818702290076335
340 5.969959165479307
345 4.969783715012722
350 0.9944746985747187
355 3.977898794298875
360 2.9834240957241565
365 0.9939567430025444
370 0.9939567430025444
375 4.972373492873594
380 0.9944746985747187
385 0.9944746985747187
390 0.9955122308632685
395 0.9949931942465512
400 0.9944746985747187
405 0.9944746985747187
410 0.9949931942465512
415 0.9944746985747187
420 0.9944746985747187
425 0.9944746985747187
430 0.9944746985747187
435 0.996031809271861
440 0.9944746985747187
445 0.9944746985747187
450 0.9944746985747187
455 0.9944746985747187
460 0.9939567430025444
465 0.9944746985747187
470 0.9944746985747187
475 0.9949931942465512
480 0.9944746985747187
485 0.9949931942465512
490 0.9944746985747187
495 0.9949931942465512
