150 30984.0 44878.0 57584.0 45605.0 40338.0 40100.0 22130.0 52915.0 19861.0 62629.0 45514.0 39391.0 25184.0 49183.0 65294.0 35745.0 30233.0 27486.0 35985.0 39369.0 28153.0 41605.0 41894.0 40182.0 33337.0 42743.0 45129.0 33048.0 48224.0 52621.0 42793.0 44140.0
153 6283486.0 6279767.0 6289523.0 6251220.0 6265192.0 6230767.0 6201575.0 6269495.0 6186402.0 6286233.0 6273886.0 6234565.0 6233057.0 6283250.0 6304335.0 6216253.0 6234617.0 6232296.0 6250333.0 6241193.0 6182890.0 6252115.0 6226895.0 6234964.0 6195639.0 6251142.0 6233486.0 6194453.0 6192884.0 6249836.0 6244072.0 6254563.0
156 17908336.0 17911220.0 17910863.0 17896328.0 17908110.0 17893373.0 17903823.0 17893122.0 17902638.0 17898270.0 17903426.0 17897271.0 17909611.0 17909609.0 17906724.0 17894199.0 17907285.0 17906668.0 17909733.0 17903309.0 17895869.0 17904729.0 17888038.0 17904120.0 17892010.0 17907139.0 17890769.0 17897150.0 17864761.0 17902940.0 17909668.0 17911210.0
159 18164485.0 18199504.0 18187590.0 18154662.0 18167329.0 18153129.0 18161903.0 18153019.0 18160792.0 18155505.0 18162075.0 18156103.0 18165067.0 18166941.0 18165140.0 18154575.0 18163867.0 18163142.0 18165718.0 18160771.0 18155559.0 18162476.0 18149200.0 18161393.0 18152648.0 18163565.0 18151524.0 18157281.0 18133716.0 18162391.0 18167940.0 18174914.0
162 18392163.0 18413860.0 18408779.0 18383260.0 18395751.0 18382478.0 18389950.0 18382823.0 18389234.0 18383416.0 18392269.0 18384149.0 18391245.0 18393594.0 18392070.0 18383902.0 18391519.0 18391256.0 18391800.0 18389159.0 18383779.0 18391066.0 18380988.0 18388933.0 18382584.0 18391048.0 18381804.0 18388001.0 18374050.0 18391411.0 18394652.0 18400823.0
165 18667880.0 18682841.0 18676740.0 18642224.0 18667288.0 18640811.0 18658924.0 18641487.0 18657199.0 18641186.0 18664326.0 18642605.0 18659162.0 18662225.0 18659798.0 18643277.0 18659181.0 18657793.0 18656179.0 18650701.0 18640668.0 18653640.0 18638468.0 18649333.0 18638834.0 18650168.0 18638039.0 18647772.0 18633158.0 18649466.0 18651030.0 18657110.0
168 19076753.0 19067656.0 19067205.0 19054073.0 19069010.0 19053042.0 19066188.0 19053131.0 19065072.0 19053813.0 19069740.0 19054740.0 19069000.0 19069406.0 19068138.0 19054428.0 19066092.0 19064797.0 19065873.0 19061294.0 19054027.0 19061073.0 19050690.0 19060386.0 19052642.0 19060228.0 19051940.0 19056960.0 19043970.0 19058850.0 19059454.0 19061476.0
171 19051936.0 19054750.0 19054625.0 19050403.0 19051819.0 19048982.0 19049843.0 19049948.0 19050413.0 19050707.0 19050962.0 19048748.0 19051140.0 19051021.0 19050376.0 19047035.0 19051318.0 19051282.0 19050364.0 19048223.0 19045072.0 19049383.0 19041904.0 19048478.0 19042958.0 19048103.0 19042239.0 19046425.0 19035961.0 19047213.0 19047712.0 19049188.0
174 19036507.0 19036324.0 19035144.0 19029866.0 19032982.0 19026995.0 19031829.0 19028550.0 19031877.0 19028314.0 19034798.0 19027684.0 19032444.0 19032611.0 19031954.0 19026407.0 19033429.0 19033473.0 19030984.0 19027524.0 19023190.0 19028857.0 19020956.0 19026938.0 19021248.0 19025898.0 19019804.0 19025013.0 19016081.0 19024519.0 19023818.0 19025331.0
177 18992605.0 19014537.0 19000474.0 18938997.0 18980975.0 18936755.0 18975787.0 18933464.0 18971093.0 18927884.0 18972717.0 18943028.0 18961274.0 18955163.0 18947576.0 18952098.0 18955417.0 18952963.0 18942189.0 18935345.0 18932066.0 18936845.0 18918256.0 18924631.0 18922677.0 18925183.0 18909962.0 18925320.0 18897894.0 18921956.0 18926837.0 18934286.0
180 17572130.0 17925035.0 17790660.0 17277101.0 17669331.0 17288064.0 17726285.0 17188643.0 17750792.0 17172054.0 17655184.0 17284243.0 17638512.0 17560021.0 17547591.0 17427805.0 17627625.0 17641142.0 17554767.0 17551138.0 17360410.0 17563998.0 17281371.0 17490954.0 17376006.0 17502456.0 17288448.0 17553451.0 17323013.0 17513632.0 17560264.0 17619650.0
183 11322737.0 11378568.0 11305956.0 11063891.0 11235195.0 11181855.0 11421906.0 11031344.0 11521624.0 11007354.0 11334859.0 11191551.0 11319171.0 11184906.0 11183758.0 11455643.0 11342716.0 11389751.0 11193247.0 11202024.0 11300052.0 11258544.0 11168807.0 11100912.0 11395991.0 11087621.0 11156370.0 11232667.0 11288525.0 11104406.0 11165083.0 11232692.0
186 9691498.0 9685341.0 9664677.0 9495754.0 9579279.0 9590427.0 9692481.0 9482108.0 9757644.0 9460790.0 9634586.0 9594282.0 9609184.0 9516952.0 9516596.0 9775928.0 9626260.0 9656969.0 9518293.0 9534529.0 9681619.0 9576353.0 9596167.0 9456211.0 9774931.0 9439871.0 9592223.0 9546596.0 9708934.0 9460045.0 9494579.0 9539314.0
189 9037333.0 8897419.0 8889553.0 8811290.0 8826545.0 8934015.0 8965355.0 8790435.0 9041096.0 8760699.0 8899751.0 8914999.0 8877880.0 8776255.0 8773906.0 9123931.0 8896010.0 8927952.0 8759478.0 8778094.0 8993537.0 8844882.0 8908559.0 8690876.0 9111010.0 8665148.0 8917507.0 8797699.0 9028571.0 8673284.0 8716269.0 8751501.0
