100 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
105 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0
110 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
115 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
120 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1.0 1.0 0.0 0.0 2.0 1.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0
125 2.0 0.0 0.0 0.0 1.0 2.0 0.0 0.0 0.0 1.0 0.0 1.0 2.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 1.0 2.0 0.0 1.0 0.0 0.0
130 9.0 7.0 2.0 1.0 23.0 9.0 0.0 6.0 6.0 2.0 3.0 8.0 4.0 7.0 4.0 2.0 2.0 0.0 1.0 27.0 8.0 3.0 1.0 3.0 0.0 0.0 3.0 9.0 1.0 3.0 2.0 2.0
135 117.0 84.0 35.0 14.0 66.0 50.0 16.0 44.0 55.0 38.0 32.0 83.0 48.0 72.0 34.0 41.0 39.0 28.0 29.0 138.0 68.0 17.0 15.0 14.0 24.0 15.0 79.0 78.0 3.0 15.0 22.0 46.0
140 1184.0 994.0 391.0 153.0 1190.0 1304.0 184.0 649.0 694.0 537.0 572.0 1034.0 599.0 1051.0 371.0 564.0 643.0 307.0 279.0 2009.0 867.0 274.0 222.0 279.0 422.0 206.0 803.0 871.0 134.0 390.0 320.0 575.0
145 8660.0 7624.0 5878.0 3250.0 7765.0 8187.0 3503.0 6352.0 6153.0 5968.0 6593.0 7462.0 6282.0 7217.0 5001.0 5807.0 6922.0 4529.0 4293.0 10564.0 6949.0 4909.0 3820.0 4483.0 5196.0 4175.0 7124.0 6783.0 3203.0 5395.0 5100.0 5743.0
150 17320159.0 17320427.0 17300692.0 17278930.0 17301199.0 17276161.0 17293041.0 17277137.0 17289849.0 17276986.0 17290440.0 17279162.0 17292541.0 17293726.0 17294691.0 17280376.0 17294658.0 17286726.0 17290735.0 17285071.0 17275072.0 17287737.0 17274136.0 17282748.0 17275510.0 17283273.0 17270548.0 17280144.0 17273747.0 17284287.0 17286875.0 17289049.0
155 17951709.0 17953635.0 17934582.0 17911127.0 17936551.0 17906454.0 17932114.0 17909984.0 17922208.0 17911693.0 17923390.0 17916837.0 17927900.0 17932064.0 17932784.0 17919975.0 17936141.0 17921529.0 17928697.0 17919243.0 17907454.0 17925163.0 17906776.0 17919099.0 17908244.0 17917599.0 17899098.0 17912095.0 17904621.0 17917882.0 17921281.0 17920789.0
160 18618290.0 18617657.0 18613170.0 18613431.0 18613368.0 18609783.0 18615716.0 18608933.0 18613932.0 18608413.0 18613636.0 18607298.0 18617445.0 18623736.0 18628264.0 18607194.0 18624688.0 18620226.0 18623063.0 18619092.0 18604118.0 18625293.0 18604728.0 18621145.0 18605170.0 18618762.0 18602245.0 18618610.0 18604827.0 18622926.0 18621384.0 18626188.0
165 19017355.0 19016547.0 19013441.0 19011550.0 19013233.0 19010542.0 19011948.0 19013448.0 19010292.0 19015055.0 19010487.0 19018164.0 19011272.0 19012459.0 19013472.0 19020173.0 19013357.0 19010232.0 19012237.0 19009784.0 19014477.0 19011033.0 19011304.0 19009820.0 19012803.0 19009356.0 19008004.0 19008612.0 19012335.0 19009768.0 19009796.0 19010864.0
170 19062954.0 19021602.0 18995310.0 18676931.0 18985521.0 18478725.0 18969073.0 18494078.0 18854952.0 18450018.0 18844727.0 18587409.0 18870235.0 18942709.0 18953031.0 18665106.0 18917877.0 18867323.0 18917839.0 18788373.0 18498501.0 18844522.0 18530583.0 18811708.0 18611356.0 18810197.0 18562309.0 18763171.0 18534160.0 18795167.0 18809695.0 18845618.0
175 10225815.0 10131904.0 10164399.0 10078177.0 10188216.0 9953945.0 10210301.0 10020018.0 10036771.0 9989394.0 10006426.0 10189914.0 10091639.0 10327304.0 10336945.0 10320385.0 10241788.0 10226038.0 10308879.0 10034759.0 10079336.0 10162161.0 10149926.0 10103892.0 10282591.0 10075218.0 10215247.0 9997606.0 10065223.0 10047042.0 10059325.0 10183369.0
180 8040506.0 7931808.0 8010039.0 8210330.0 8061987.0 8078725.0 8101659.0 8146354.0 7925135.0 8109148.0 7881344.0 8384670.0 7995601.0 8310228.0 8308118.0 8528887.0 8185742.0 8203775.0 8270561.0 7968974.0 8184005.0 8111039.0 8314397.0 8068663.0 8474283.0 8004303.0 8375494.0 7928634.0 8158335.0 7982635.0 7972471.0 8115400.0
185 134561.0 112640.0 125243.0 99465.0 112695.0 109099.0 96081.0 117977.0 107083.0 105106.0 103454.0 109971.0 103784.0 119260.0 99586.0 115593.0 124663.0 109973.0 102347.0 129602.0 119750.0 121468.0 104081.0 98604.0 110028.0 99314.0 127564.0 117921.0 90313.0 108232.0 101726.0 114426.0
190 134639.0 112463.0 123480.0 96879.0 112202.0 108405.0 94628.0 117080.0 106117.0 103201.0 100148.0 109814.0 102661.0 117516.0 99019.0 113937.0 121783.0 107552.0 99904.0 128663.0 118216.0 116485.0 101940.0 94459.0 107786.0 95339.0 126967.0 117610.0 81798.0 105104.0 98835.0 113102.0
195 131301.0 106443.0 99457.0 68230.0 110181.0 105314.0 79261.0 111787.0 95833.0 90439.0 71616.0 108017.0 86909.0 116051.0 91196.0 105802.0 96368.0 95545.0 83661.0 126875.0 114693.0 76121.0 80404.0 65987.0 95002.0 62517.0 125216.0 113613.0 38837.0 77409.0 75595.0 107890.0
200 92433.0 51410.0 22598.0 8680.0 77833.0 66687.0 17955.0 58267.0 36811.0 25915.0 11500.0 83659.0 22910.0 87953.0 35028.0 45047.0 22108.0 32187.0 21339.0 94357.0 69938.0 8096.0 14911.0 9446.0 30362.0 8375.0 103410.0 66801.0 3396.0 13911.0 14843.0 60059.0
205 17454.0 6170.0 2979.0 1942.0 15840.0 10215.0 2185.0 6810.0 3910.0 2835.0 2112.0 19450.0 2757.0 18111.0 3541.0 4857.0 3066.0 3427.0 2491.0 21943.0 10056.0 2399.0 2272.0 1955.0 3242.0 2005.0 29559.0 9304.0 1534.0 2306.0 2165.0 7790.0
210 3097.0 2125.0 1875.0 1298.0 2601.0 2351.0 1479.0 2305.0 1869.0 1807.0 1323.0 2799.0 1720.0 2781.0 1854.0 2043.0 1909.0 1869.0 1569.0 3233.0 2558.0 1692.0 1493.0 1332.0 1919.0 1292.0 3496.0 2402.0 893.0 1479.0 1432.0 2190.0
215 2104.0 1487.0 1257.0 835.0 1834.0 1770.0 954.0 1643.0 1301.0 1138.0 941.0 1952.0 1201.0 1992.0 1216.0 1404.0 1259.0 1212.0 1001.0 2286.0 1766.0 1127.0 971.0 917.0 1234.0 899.0 2381.0 1683.0 713.0 988.0 979.0 1592.0
220 1424.0 1094.0 1079.0 750.0 1261.0 1208.0 806.0 1195.0 1010.0 1046.0 847.0 1343.0 982.0 1262.0 939.0 1031.0 1018.0 901.0 809.0 1674.0 1318.0 998.0 832.0 752.0 956.0 794.0 1591.0 1269.0 601.0 827.0 790.0 1152.0
225 1342.0 985.0 872.0 559.0 1108.0 1056.0 732.0 1035.0 850.0 877.0 655.0 1168.0 870.0 1091.0 857.0 937.0 895.0 823.0 711.0 1530.0 1111.0 665.0 745.0 525.0 793.0 553.0 1505.0 1169.0 288.0 749.0 666.0 1051.0
230 1194.0 946.0 521.0 193.0 1063.0 952.0 399.0 919.0 696.0 594.0 355.0 1048.0 617.0 1022.0 702.0 753.0 564.0 584.0 413.0 1417.0 1076.0 221.0 381.0 245.0 558.0 192.0 1275.0 1027.0 42.0 353.0 386.0 939.0
235 925.0 517.0 101.0 21.0 855.0 743.0 77.0 534.0 330.0 199.0 73.0 979.0 210.0 795.0 300.0 318.0 120.0 182.0 93.0 1135.0 759.0 37.0 59.0 43.0 179.0 27.0 1108.0 701.0 19.0 72.0 77.0 566.0
240 382.0 139.0 24.0 16.0 383.0 314.0 25.0 136.0 58.0 39.0 16.0 561.0 24.0 416.0 47.0 55.0 33.0 28.0 15.0 743.0 261.0 24.0 18.0 12.0 20.0 20.0 699.0 237.0 11.0 21.0 17.0 187.0
245 86.0 26.0 21.0 9.0 74.0 62.0 13.0 29.0 20.0 19.0 11.0 117.0 16.0 67.0 19.0 24.0 15.0 10.0 18.0 227.0 48.0 11.0 12.0 10.0 18.0 6.0 158.0 49.0 8.0 13.0 15.0 34.0
250 17.0 16.0 8.0 8.0 21.0 24.0 9.0 16.0 11.0 14.0 11.0 25.0 10.0 32.0 11.0 15.0 9.0 14.0 7.0 39.0 23.0 14.0 5.0 9.0 15.0 4.0 28.0 20.0 3.0 7.0 12.0 17.0
255 19.0 15.0 10.0 2.0 9.0 17.0 7.0 15.0 12.0 13.0 8.0 15.0 16.0 21.0 16.0 12.0 13.0 12.0 9.0 28.0 17.0 8.0 7.0 11.0 13.0 6.0 29.0 15.0 4.0 8.0 4.0 17.0
260 24.0 16.0 9.0 8.0 13.0 14.0 7.0 10.0 9.0 7.0 7.0 11.0 6.0 17.0 9.0 8.0 15.0 8.0 9.0 26.0 16.0 6.0 6.0 8.0 6.0 3.0 26.0 20.0 0.0 5.0 8.0 10.0
265 11.0 9.0 6.0 0.0 11.0 17.0 3.0 11.0 7.0 6.0 2.0 13.0 7.0 9.0 7.0 9.0 6.0 3.0 3.0 26.0 16.0 1.0 0.0 1.0 6.0 0.0 19.0 12.0 0.0 1.0 0.0 7.0
270 9.0 5.0 1.0 0.0 16.0 8.0 0.0 4.0 2.0 3.0 2.0 14.0 2.0 17.0 2.0 4.0 1.0 2.0 0.0 21.0 8.0 0.0 1.0 1.0 1.0 0.0 17.0 11.0 0.0 0.0 0.0 5.0
275 2.0 4.0 1.0 0.0 6.0 9.0 0.0 1.0 0.0 0.0 0.0 8.0 2.0 4.0 0.0 1.0 0.0 0.0 0.0 19.0 5.0 0.0 0.0 0.0 2.0 0.0 12.0 4.0 1.0 0.0 0.0 2.0
280 2.0 0.0 0.0 0.0 1.0 1.0 0.0 2.0 0.0 0.0 0.0 5.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 4.0 1.0 0.0 1.0 0.0 0.0 0.0 3.0 1.0 0.0 0.0 0.0 0.0
285 0.0 0.0 0.0 0.0 3.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 2.0
290 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
295 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0
300 1.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0
305 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
310 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0
315 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
320 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
325 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0
330 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0 2.0 0.0 1.0 0.0 0.0 0.0
335 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
340 0.0 0.0 0.0 0.0 1.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0
345 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
350 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
355 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
360 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0
365 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
370 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
375 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
380 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
385 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
390 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0
395 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
400 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
405 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
410 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0
415 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
420 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
425 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
430 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
435 1.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
