100 0.996031809271861
105 0.9949931942465512
110 0.996031809271861
115 0.9949931942465512
120 0.996551930321089
125 0.9949931942465512
130 0.9949931942465512
135 0.9955122308632685
140 6.972222664903026
145 162.18389066218785
150 3424.5620741696434
155 16589710.576379655
160 17669374.706477005
165 18138899.83952343
170 18431893.33694561
175 18090240.90775219
180 11157614.294977106
185 10017089.008111183
190 131461.4858034371
195 124373.15428762465
200 70199.32588567148
205 8602.711157455682
210 2320.754115603436
215 1469.604947902156
220 956.1884596709357
225 809.3514436918373
230 478.59172643259114
235 136.31406761177752
240 17.90987749643792
245 8.959610077769415
250 9.955122308632685
255 10.939221684321906
260 4.974965971232756
265 0.9955122308632685
270 0.996031809271861
275 0.9949931942465512
280 0.9955122308632685
285 0.9955122308632685
290 0.9955122308632685
295 0.9955122308632685
300 0.996031809271861
305 0.9949931942465512
310 0.9944746985747187
315 0.9944746985747187
320 0.9955122308632685
325 0.9955122308632685
330 0.996031809271861
335 0.9949931942465512
340 0.9949931942465512
345 0.9944746985747187
350 0.9955122308632685
355 0.9944746985747187
360 0.996031809271861
365 0.9955122308632685
370 0.9949931942465512
375 0.9955122308632685
380 0.9949931942465512
385 0.9949931942465512
390 0.9949931942465512
395 0.9955122308632685
400 0.9949931942465512
405 0.9955122308632685
410 0.9949931942465512
415 0.9955122308632685
420 0.9949931942465512
425 0.9944746985747187
430 0.9949931942465512
435 0.9949931942465512
440 0.9955122308632685
445 0.9949931942465512
450 0.9949931942465512
455 0.996031809271861
460 0.9955122308632685
465 0.996031809271861
470 0.9955122308632685
475 0.9955122308632685
480 0.9955122308632685
485 0.9949931942465512
490 0.9949931942465512
495 0.9944746985747187
