1020 115 57.46 97.5414 0.0875048 93.2629 0.141641 92.6147 0.147781 94.9775 0.123415 94.3676 0.130273 95.1786 0.121046
1025 115 57.46 97.9798 0.206252 94.4982 0.334271 94.6701 0.329306 96.196 0.280435 95.9166 0.290129 96.7333 0.260601
1037 110 58.03 97.4924 0.287827 93.0871 0.466972 92.3077 0.490527 95.1542 0.395287 94.5442 0.418082 95.3575 0.387319
1038 100 59.17 98.7548 0.15843 96.1421 0.275157 95.6318 0.292012 96.734 0.253946 96.2033 0.273051 97.7342 0.212607
1039 105 58.60 98.3567 0.219749 95.3391 0.36437 94.6519 0.388898 96.086 0.335205 96.086 0.335205 97.4604 0.271937
1040 95 59.74 98.8105 0.305304 97.3037 0.45613 97.0658 0.475247 97.5416 0.436075 97.3037 0.45613 98.6519 0.32476
1055 110 57.46 97.3626 0.30669 93.2601 0.479837 91.8315 0.524186 94.8352 0.423576 94.5055 0.436126 95.0549 0.414946
1057 115 57.46
